case,image,classic_ok,gnn_ok,same_success,classic_RA,classic_Dec,classic_Roll,classic_FOV,classic_distortion,classic_RMSE,classic_Matches,classic_Prob,classic_T_extract_ms,classic_T_solve_ms,classic_T_total_ms,classic_wall_ms,classic_centroids_extracted,classic_centroids_used,classic_observed_tetrads_possible,classic_observed_tetrads_tested,classic_hash_code_combinations,classic_hash_indices_queried,classic_hash_table_entries_raw,classic_hash_table_entries_after_fov,classic_catalog_candidates_tested,classic_edge_ratio_valid_candidates,classic_full_geometric_checks,classic_solution_tetrad_number,classic_solution_hash_query_number,classic_solution_geometric_check_number,classic_error,gnn_RA,gnn_Dec,gnn_Roll,gnn_FOV,gnn_distortion,gnn_RMSE,gnn_Matches,gnn_Prob,gnn_model,gnn_anchor_attempts,gnn_anchor_hypotheses_max,gnn_sep_rejections,gnn_min_sep_skips,gnn_invalid_pair_skips,gnn_verification_rejections,gnn_anchor_indices,gnn_anchor_star_ids,gnn_anchor_ranks,gnn_anchor_confidences,gnn_anchor_coarse_fov,gnn_T_extract_ms,gnn_T_solve_ms,gnn_T_load_ms,gnn_T_inference_ms,gnn_T_hypothesis_search_ms,gnn_T_attitude_ms,gnn_T_total_no_load_ms,gnn_wall_ms,gnn_error,delta_RA_deg,delta_Dec_deg,delta_Roll_deg,pointing_sep_deg
Observation_23_March_2026/imgObs_082_7_Object_25994_img3_212005,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_082_7_Object_25994_img3_212005/img_3_tiff_2026_03_23_21_20_05_147227_793111.tiff,True,True,True,95.09531154772148,57.37142511937765,250.7138456925867,16.953073990741448,0.008960607660797879,17.31358798245965,21,3.8052861317873226e-34,38.87218900490552,93.02810300141573,131.90029200632125,135.77921502292156,77,30,70,2,454,189,2554,2554,2554,157,155,2,189,155,,95.09371635491375,57.369593984004574,250.7153886640873,16.95310791820972,0.00898133785380109,15.714214018317909,21,1.329025290564678e-38,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.8041515350341797;0.715656042098999,17.003288767553094,40.926428977400064,31.668358016759157,0.3521069884300232,29.729636968113482,1.3810870004817843,0.0005699694156646729,72.2426800057292,73.60153808258474,,0.0015951928077271305,0.0018311353730737778,0.0015429715006121114,0.002023089032494083
Observation_23_March_2026/imgObs_083_7_Object_25994_img3_212104,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_083_7_Object_25994_img3_212104/img_3_tiff_2026_03_23_21_21_04_138885_563744.tiff,True,True,True,95.47296286487466,57.44002527097437,250.59550379108907,16.982220365588937,0.005917543651809329,50.05366499769815,22,6.296214782227928e-37,38.52130193263292,121.32734199985862,159.84864393249154,163.47871092148125,41,30,70,2,722,405,4823,4823,4823,180,178,2,405,178,,95.47209146818061,57.438495322805835,250.59577020974103,16.982221575414304,0.005918469844587875,49.7219375422136,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,3;2,795;1453,1;1,0.8193133473396301;0.7731862664222717,17.00824994295076,40.19479709677398,31.739836907945573,0.350646092556417,29.79301498271525,1.3881770428270102,0.0006399350240826607,71.58398791216314,72.91775499470532,,0.0008713966940518958,0.0015299481685318028,0.0002664186519609757,0.0016002134848004895
Observation_23_March_2026/imgObs_084_7_Object_25994_img3_212203,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_084_7_Object_25994_img3_212203/img_3_tiff_2026_03_23_21_22_03_067550_984845.tiff,True,True,True,95.82920578271407,57.490287371412684,250.51692561244028,16.961818787427223,0.008955400035055554,27.007775388876723,19,9.218537511343695e-29,38.59663207549602,133.48524691537023,172.08187899086624,185.065304976888,50,30,70,4,725,408,4875,4875,4875,202,200,4,408,200,,95.8273308550996,57.488446314440566,250.5181085661073,16.961745477358285,0.008977247880411177,25.934073240854243,19,3.219644744254854e-33,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.9059165716171265;0.8434022665023804,16.99132794004603,40.08336795959622,31.69439802877605,0.35583600401878357,29.74732604343444,1.3881269842386246,0.000550062395632267,71.42192998435348,72.74752610828727,,0.0018749276144660598,0.0018410569721183379,0.0011829536670120433,0.002098793049217687
Observation_23_March_2026/imgObs_085_7_Object_25994_img4_211906,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_085_7_Object_25994_img4_211906/img_4_tiff_2026_03_23_21_19_06_228713_886255.tiff,True,True,True,95.19356214854223,57.54727970123072,250.40970083861282,16.968996972287595,0.007696144037900372,18.08708249942525,22,6.296214782227928e-37,38.77316100988537,174.7080439236015,213.48120493348688,217.19584800302982,68,30,70,2,724,407,4848,4848,4848,292,290,2,407,290,,95.19026494514446,57.54594980463598,250.41432452730743,16.96918819694697,0.007681974918749078,16.254201515070655,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7532526254653931;0.6326524615287781,17.0049993615683,43.12029795255512,31.655347906053066,0.3519960446283221,29.71699694171548,1.3868371024727821,0.0006399350240826607,74.42364981397986,75.78647695481777,,0.0032972033977642923,0.001329896594739921,0.004623688694607608,0.00221339743380851
Observation_23_March_2026/imgObs_086_7_Object_25994_img4_212006,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_086_7_Object_25994_img4_212006/img_4_tiff_2026_03_23_21_20_06_882363_244932.tiff,True,True,True,95.09470028161617,57.36674985700546,250.7256399889979,16.963200380020094,0.008291685605187346,19.352517291874292,22,6.296214782227928e-37,40.041878004558384,91.9677730416879,132.0096510462463,157.22425002604723,62,30,70,2,454,189,2554,2554,2554,155,153,2,189,153,,95.09290275502363,57.36471095899968,250.7273475677857,16.963157030444354,0.008299450988502221,17.567686702286483,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7579642534255981;0.6433303952217102,16.999509746038214,40.33304506447166,31.690687988884747,0.35412702709436417,29.749615932814777,1.3768370263278484,0.0006400514394044876,71.66960602626204,73.01376399118453,,0.0017975265925400663,0.002038898005778833,0.001707578787801367,0.0022576014477104557
Observation_23_March_2026/imgObs_087_7_Object_25994_img4_212105,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_087_7_Object_25994_img4_212105/img_4_tiff_2026_03_23_21_21_05_842506_250239.tiff,True,True,True,95.46317057381327,57.43085234935369,250.63591561062253,16.964391928079777,0.007871820097307788,17.363652242615764,23,9.01983432580994e-40,38.66960108280182,120.21579395513982,158.88539503794163,162.5349490204826,68,30,70,2,722,405,4823,4823,4823,178,176,2,405,176,,95.46290145137131,57.428405195632,250.63443423102663,16.964391755545567,0.007889969381567078,14.972011942347761,23,3.1502461367009757e-44,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.764029860496521;0.6398022770881653,17.004971610454398,41.3757759379223,31.69825696386397,0.35180593840777874,29.756625997833908,1.3831059914082289,0.000600004568696022,72.72222696337849,74.08848300110549,,0.00026912244196353186,0.0024471537216896877,0.0014813795959014442,0.002451438532672902
Observation_23_March_2026/imgObs_088_7_Object_25994_img4_212204,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_088_7_Object_25994_img4_212204/img_4_tiff_2026_03_23_21_22_04_805632_022135.tiff,True,True,True,95.87797208524798,57.51634039564415,250.49176468197265,16.970426177524864,0.007348590630949395,16.692133924861995,22,6.296214782227928e-37,39.945160038769245,1.8737619975581765,41.81892203632742,67.47914594598114,75,30,70,1,2,1,18,18,18,1,1,1,1,1,,95.87857169437375,57.51442017469633,250.48980387242267,16.97089386357901,0.007306064606436061,15.164243331083345,22,2.1990011764181757e-41,1438152_20260612_005826,1,216,0,0,0,0,1;3,1453;795,1;1,0.7263813018798828;0.6243249177932739,17.000689555458877,40.77544098254293,31.646688003093004,0.3549759276211262,29.704335960559547,1.378886983729899,0.0005600741133093834,72.06715305801481,73.44178995117545,,0.0005996091257713942,0.001920220947816631,0.0019608095499847877,0.0019470374924018844
Observation_23_March_2026/imgObs_089_Apanhei_um_img1_202248,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_089_Apanhei_um_img1_202248/img_1_tiff_2026_03_23_20_22_48_093639_735203.tiff,True,True,True,124.92272307242884,55.87299124174169,166.44774328682786,16.960483240741834,0.0075325683817051466,31.655446103105994,23,9.01983432580994e-40,39.53099297359586,485.8392470050603,525.3702399786562,548.1469020014629,49,30,70,1,531,344,6350,6350,6350,985,968,1,344,968,,124.92995583026837,55.86843240188891,166.44275252690585,16.96058211720509,0.007518275671708853,22.835102235708334,23,3.1502461367009757e-44,1438152_20260612_005826,2,216,29,9,0,1,5;4,1147;1339,2;1,0.18308036029338837;0.13840141892433167,16.991877616943725,41.415084968321025,55.2409429801628,0.3561869962140918,29.711566981859505,24.958811001852155,0.0005289912223815918,96.29984095226973,97.63985907193273,,0.0072327578395317005,0.004558839852776941,0.004990759922009147,0.00610332737743684
Observation_23_March_2026/imgObs_090_Apanhei_um_img2_202249,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_090_Apanhei_um_img2_202249/img_2_tiff_2026_03_23_20_22_49_823731_102473.tiff,True,True,True,124.91757433725543,55.8771094814606,166.48110265008756,16.961182123853153,0.007604897389638554,32.83391543190571,21,3.8052861317873226e-34,38.48825301975012,487.8715480444953,526.3598010642454,549.9628650723025,48,30,70,1,531,344,6350,6350,6350,987,970,1,344,970,,124.92783739735893,55.87288930359173,166.47175677848242,16.961087935135126,0.007629749567118712,20.495240693766043,21,1.329025290564678e-38,1438152_20260612_005826,1,216,31,0,0,0,4;2,1147;813,2;2,0.1931575983762741;0.09498216211795807,16.95406777725008,39.6070119459182,55.9132369235158,0.3523270133882761,29.72212596796453,25.634996010921896,0.0005799811333417892,95.16792185604572,96.4749800041318,,0.010263060103497423,0.00422017786887352,0.009345871605148659,0.007138600835375474
Observation_23_March_2026/imgObs_091_Apanhei_um_img3_202251,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_091_Apanhei_um_img3_202251/img_3_tiff_2026_03_23_20_22_51_557616_443594.tiff,True,True,True,124.91966261407822,55.88009699584793,166.48590023329191,16.961467602540104,0.007523725109144403,32.96411209947327,21,3.8052861317873226e-34,39.19492592103779,491.4953230181709,530.6902489392087,547.1041420241818,45,30,70,1,531,344,6350,6350,6350,993,976,1,344,976,,124.92984748425214,55.875951020910605,166.47659368162684,16.9613814895884,0.007546838174599694,21.051982771359544,21,1.329025290564678e-38,1438152_20260612_005826,1,216,31,0,0,0,4;2,1147;813,2;2,0.16953973472118378;0.09129546582698822,16.950411773240653,39.94883899576962,56.32511305157095,0.3610459389165044,29.85787601210177,25.889702956192195,0.0005699694156646729,95.91290610842407,97.2374320263043,,0.010184870173915783,0.00414597493732316,0.009306551665076768,0.007059076357509093
Observation_23_March_2026/imgObs_092_Apanhei_um_img4_202253,/projects/F202603931CPCAA0/goncalo/tetra4/imgs_extras/imgs_teste/Observation_23_March_2026/imgObs_092_Apanhei_um_img4_202253/img_4_tiff_2026_03_23_20_22_53_310687_589613.tiff,True,False,False,124.9255018148974,55.88076786179237,166.49009824629871,16.96114900576339,0.007854775815313242,31.292849531241494,22,6.296214782227928e-37,39.40208407584578,492.8850890137255,532.2871730895713,536.0506280558184,54,30,70,1,531,344,6350,6350,6350,993,976,1,344,976,,,,,,,,,,1438152_20260612_005826,4,216,212,0,0,4,,,,,,40.038518025539815,201.68930594809353,0.35731703974306583,29.75632599554956,171.36723501607776,,241.37050693389028,242.72593506611884,,,,,
